source_id,sheet_name,row_number,sample_cells
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,15,A15= | B15= | C15=Jun | D15=184669 | E15=67688 | F15=109514 | G15=3513 | H15= | I15= | J15=10437 | K15=342 | L15= | M15= | N15=142662 | O15=8222 | P15=1436 | Q15=528483 | R15=1381787 | S15=1511454 | T15=1548627 | U15= | V15=96658 | W15=2205 | X15=454049 | Y15=1684 | Z15=49758 | AA15=21251 | AB15= | AC15= | AD15=123783
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,16,A16= | B16= | C16=Jul | D16=181214 | E16=62537 | F16=111373 | G16=3902 | H16= | I16= | J16=10207 | K16=461 | L16= | M16= | N16=142027 | O16=8626 | P16=1598 | Q16=521945 | R16=1319063 | S16=1437740 | T16=1559214 | U16= | V16=102863 | W16=2100 | X16=448055 | Y16=596 | Z16=49312 | AA16=21301 | AB16= | AC16= | AD16=128941
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,17,A17= | B17= | C17=Ago | D17=167289 | E17=63156 | F17=117373 | G17=3871 | H17= | I17= | J17=9304 | K17=576 | L17= | M17= | N17=141837 | O17=8856 | P17=1665 | Q17=513927 | R17=1251548 | S17=1599389 | T17=1600138 | U17= | V17=96660 | W17=2032 | X17=423506 | Y17=596 | Z17=52100 | AA17=21405 | AB17= | AC17= | AD17=122350
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,18,A18= | B18= | C18=Sep | D18=182186 | E18=61610 | F18=122164 | G18=3961 | H18= | I18= | J18=10259 | K18=568 | L18= | M18= | N18=142841 | O18=8856 | P18=1674 | Q18=534119 | R18=1326474 | S18=1568414 | T18=1629965 | U18= | V18=91235 | W18=1955 | X18=457271 | Y18=574 | Z18=49138 | AA18=21100 | AB18= | AC18= | AD18=129346
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,19,A19= | B19= | C19=Oct | D19=26693 | E19=53465 | F19=125555 | G19=4105 | H19= | I19= | J19=339 | K19=681 | L19= | M19= | N19=151071 | O19=10251 | P19=1684 | Q19=373844 | R19=1258742 | S19=1373145 | T19=1669871 | U19= | V19=88597 | W19=1845 | X19=455680 | Y19=540 | Z19=41955 | AA19=21487 | AB19= | AC19= | AD19=115879
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,20,A20= | B20= | C20=Nov | D20=5 | E20=47208 | F20=129404 | G20=4380 | H20= | I20= | J20=1 | K20=623 | L20= | M20= | N20=148411 | O20=9574 | P20=1686 | Q20=341292 | R20=1257383 | S20=1365897 | T20=1867860 | U20= | V20=84896 | W20=1769 | X20=451309 | Y20=540 | Z20=39345 | AA20=21510 | AB20= | AC20= | AD20=116932
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,21,A21= | B21= | C21=Dic | D21=26362 | E21=46844 | F21=147171 | G21=5272 | H21= | I21= | J21=254 | K21=626 | L21= | M21= | N21=130335 | O21=9930 | P21=1686 | Q21=368480 | R21=1142525 | S21=1425078 | T21=1731016 | U21= | V21=81586 | W21=1728 | X21=449933 | Y21=464 | Z21=36942 | AA21=21190 | AB21= | AC21= | AD21=88648
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,22,A22= | B22=2018 | C22=Ene | D22=17690 | E22=47147 | F22=187488 | G22=5585 | H22= | I22= | J22=208 | K22=651 | L22= | M22= | N22=143272 | O22=10376 | P22=1686 | Q22=414103 | R22=1219549 | S22=1166245 | T22=1710206 | U22= | V22=78708 | W22=1618 | X22=447012 | Y22=428 | Z22=34116 | AA22=19100 | AB22= | AC22= | AD22=107164
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,23,A23= | B23= | C23=Feb | D23=18022 | E23=54280 | F23=223103 | G23=5861 | H23= | I23= | J23=214 | K23=682 | L23= | M23= | N23=145973 | O23=10219 | P23=1687 | Q23=460041 | R23=1242536 | S23=1224760 | T23=1264314 | U23= | V23=76581 | W23=1469 | X23=442974 | Y23=404 | Z23=29577 | AA23=17790 | AB23= | AC23= | AD23=109176
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,24,A24= | B24= | C24=Mar | D24=20920 | E24=49621 | F24=212405 | G24=6279 | H24= | I24= | J24=217 | K24=643 | L24= | M24= | N24=115901 | O24=9977 | P24=1687 | Q24=417650 | R24=899439 | S24=1214549 | T24=1244032 | U24= | V24=73542 | W24=1523 | X24=446611 | Y24=540 | Z24=25292 | AA24=17995 | AB24= | AC24= | AD24=54026
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,25,A25= | B25= | C25=Abr | D25=20913 | E25=45494 | F25=211826 | G25=6586 | H25= | I25= | J25=217 | K25=380 | L25= | M25= | N25=115750 | O25=10252 | P25=1687 | Q25=413105 | R25=898877 | S25=1170312 | T25=1229329 | U25= | V25=72083 | W25=1375 | X25=449775 | Y25=355 | Z25=17113 | AA25=18090 | AB25= | AC25= | AD25=53901
mobile_connections,8.9.CO_MOVIL_PLAN,2,B2=SERVICIO ACCESO A INTERNET: TOTAL DE CONEXIONES MÓVILES (3G+4G+5G)
mobile_connections,8.9.CO_MOVIL_PLAN,3,B3=CONEXIONES MÓVILES (3G+4G+5G) POR TIPO DE PLAN
mobile_connections,8.9.CO_MOVIL_PLAN,4,B4= | D4= | E4= | F4= | G4= | H4= | I4=
mobile_connections,8.9.CO_MOVIL_PLAN,6,B6=<< VOLVER | C6= | D6= | E6= | F6= | G6= | H6= | I6= | J6= | K6= | L6= | M6= | N6= | O6= | P6= | Q6= | R6= | S6= | T6= | U6=
mobile_connections,8.9.CO_MOVIL_PLAN,7,A7= | B7=Año | C7=Mes | D7=Contrato (Postpago) | E7= | F7= | G7= | H7= | I7= | J7=Prepago | K7= | L7= | M7= | N7= | O7= | P7=Total de Conexiones Móviles 3G+4G+5G | Q7=Total de Conexiones Móviles 2G+3G+4G+5G | R7= | S7= | T7= | U7= | W7= | X7=
mobile_connections,8.9.CO_MOVIL_PLAN,8,A8= | B8= | C8= | D8=2G | E8=3G | F8=4G | G8=5G | H8=Total Conexiones Móviles de Contrato 3G+4G+5G | I8=Total Conexiones Móviles de Contrato 2G+3G+4G+5G | J8=2G | K8=3G | L8=4G | M8=5G | N8=Total Conexiones Móviles de Prepago 3G+4G+5G | O8=Total Conexiones Móviles de Prepago 2G+3G+4G+5G | P8= | Q8= | R8= | S8= | T8= | U8= | W8= | X8=
mobile_connections,8.9.CO_MOVIL_PLAN,9,A9= | B9=2014 | C9=Ene | D9=1211748 | E9=3956707 | F9=6485 | G9= | H9=3963192 | I9=5174940 | J9=2132509 | K9=2679529 | L9= | M9= | N9=2679529 | O9=4812038 | P9=6642721 | Q9=9986978 | R9= | S9= | T9= | U9= | W9= | X9=
mobile_connections,8.9.CO_MOVIL_PLAN,10,A10= | B10= | C10=Feb | D10=1178319 | E10=4016772 | F10=8170 | G10= | H10=4024942 | I10=5203261 | J10=2032471 | K10=2658237 | L10= | M10= | N10=2658237 | O10=4690708 | P10=6683179 | Q10=9893969 | R10= | S10= | T10= | U10= | W10= | X10=
mobile_connections,8.9.CO_MOVIL_PLAN,11,A11= | B11= | C11=Mar | D11=1147836 | E11=4182118 | F11=9829 | G11= | H11=4191947 | I11=5339783 | J11=2002989 | K11=2829535 | L11= | M11= | N11=2829535 | O11=4832524 | P11=7021482 | Q11=10172307 | R11= | S11= | T11= | U11= | W11= | X11=
mobile_connections,8.9.CO_MOVIL_PLAN,12,A12= | B12= | C12=Abr | D12=1041972 | E12=4333556 | F12=29511 | G12= | H12=4363067 | I12=5405039 | J12=1811300 | K12=2845449 | L12=25 | M12= | N12=2845474 | O12=4656774 | P12=7208541 | Q12=10061813 | R12= | S12= | T12= | U12= | W12= | X12=
mobile_connections,8.9.CO_MOVIL_PLAN,13,A13= | B13= | C13=May | D13=984254 | E13=4500928 | F13=14407 | G13= | H13=4515335 | I13=5499589 | J13=1810662 | K13=3092311 | L13= | M13= | N13=3092311 | O13=4902973 | P13=7607646 | Q13=10402562 | R13= | S13= | T13= | U13= | W13= | X13=
mobile_connections,8.9.CO_MOVIL_PLAN,14,A14= | B14= | C14=Jun | D14=876219 | E14=4481615 | F14=184382 | G14= | H14=4665997 | I14=5542216 | J14=1727626 | K14=3155913 | L14= | M14= | N14=3155913 | O14=4883539 | P14=7821910 | Q14=10425755 | R14= | S14= | T14= | U14= | W14= | X14=
mobile_connections,8.9.CO_MOVIL_PLAN,15,A15= | B15= | C15=Jul | D15=797019 | E15=4411124 | F15=220443 | G15= | H15=4631567 | I15=5428586 | J15=1523070 | K15=3162324 | L15= | M15= | N15=3162324 | O15=4685394 | P15=7793891 | Q15=10113980 | R15= | S15= | T15= | U15= | W15= | X15=
mobile_connections,8.9.CO_MOVIL_PLAN,16,A16= | B16= | C16=Ago | D16=710815 | E16=4426131 | F16=270166 | G16= | H16=4696297 | I16=5407112 | J16=1409909 | K16=3249264 | L16= | M16= | N16=3249264 | O16=4659173 | P16=7945561 | Q16=10066285 | R16= | S16= | T16= | U16= | W16= | X16=
mobile_connections,8.9.CO_MOVIL_PLAN,17,A17= | B17= | C17=Sep | D17=653591 | E17=4439360 | F17=345396 | G17= | H17=4784756 | I17=5438347 | J17=1503770 | K17=3666372 | L17= | M17= | N17=3666372 | O17=5170142 | P17=8451128 | Q17=10608489 | R17= | S17= | T17= | U17= | W17= | X17=
mobile_connections,8.9.CO_MOVIL_PLAN,18,A18= | B18= | C18=Oct | D18=574235 | E18=4413427 | F18=401649 | G18= | H18=4815076 | I18=5389311 | J18=1444314 | K18=3832881 | L18= | M18= | N18=3832881 | O18=5277195 | P18=8647957 | Q18=10666506 | R18= | S18= | T18= | U18= | W18= | X18=
mobile_connections,8.9.CO_MOVIL_PLAN,19,A19= | B19= | C19=Nov | D19=504616 | E19=4400707 | F19=500735 | G19= | H19=4901442 | I19=5406058 | J19=1325388 | K19=3886088 | L19= | M19= | N19=3886088 | O19=5211476 | P19=8787530 | Q19=10617534 | R19= | S19= | T19= | U19= | W19= | X19=
mobile_connections,8.9.CO_MOVIL_PLAN,20,A20= | B20= | C20=Dic | D20=474184 | E20=4374707 | F20=545410 | G20= | H20=4920117 | I20=5394301 | J20=1270240 | K20=4235606 | L20= | M20= | N20=4235606 | O20=5505846 | P20=9155723 | Q20=10900147 | R20= | S20= | T20= | U20= | W20= | X20=
mobile_connections,8.9.CO_MOVIL_PLAN,21,A21= | B21=2015 | C21=Ene | D21=417454 | E21=4149884 | F21=631312 | G21= | H21=4781196 | I21=5198650 | J21=1143884 | K21=4329662 | L21= | M21= | N21=4329662 | O21=5473546 | P21=9110858 | Q21=10672196 | R21= | S21= | T21= | U21= | W21= | X21=
mobile_connections,8.9.CO_MOVIL_PLAN,22,A22= | B22= | C22=Feb | D22=384638 | E22=4143374 | F22=693436 | G22= | H22=4836810 | I22=5221448 | J22=1071831 | K22=4411045 | L22= | M22= | N22=4411045 | O22=5482876 | P22=9247855 | Q22=10704324 | R22= | S22= | T22= | U22= | W22= | X22=
mobile_connections,8.9.CO_MOVIL_PLAN,23,A23= | B23= | C23=Mar | D23=359731 | E23=4013337 | F23=888052 | G23= | H23=4901389 | I23=5261120 | J23=1026274 | K23=4582481 | L23= | M23= | N23=4582481 | O23=5608755 | P23=9483870 | Q23=10869875 | R23= | S23= | T23= | U23= | W23= | X23=
mobile_connections,8.9.CO_MOVIL_PLAN,24,A24= | B24= | C24=Abr | D24=340054 | E24=4275460 | F24=958294 | G24= | H24=5233754 | I24=5573808 | J24=983111 | K24=4404538 | L24= | M24= | N24=4404538 | O24=5387649 | P24=9638292 | Q24=10961457 | R24= | S24= | T24= | U24= | W24= | X24=
mobile_connections,8.9.CO_MOVIL_PLAN,25,A25= | B25= | C25=May | D25=323233 | E25=4298618 | F25=1026867 | G25= | H25=5325485 | I25=5648718 | J25=938878 | K25=4428321 | L25= | M25= | N25=4428321 | O25=5367199 | P25=9753806 | Q25=11015917 | R25= | S25= | T25= | U25= | W25= | X25=
mobile_traffic,ÍNDICE,1,J1= | K1=
mobile_traffic,ÍNDICE,2,B2=ESTADÍSTICAS TRÁFICO DE INTERNET MÓVIL | C2= | D2= | E2= | F2= | J2= | K2=
mobile_traffic,ÍNDICE,3,B3= | C3= | D3= | E3= | F3= | J3= | K3=
mobile_traffic,ÍNDICE,4,B4= | C4= | D4= | E4= | F4= | J4= | K4=
mobile_traffic,ÍNDICE,5,C5=INDICE | J5= | K5=
mobile_traffic,ÍNDICE,6,B6= | C6= | J6= | K6=
mobile_traffic,ÍNDICE,7,B7= | I7= | J7= | K7=
mobile_traffic,ÍNDICE,8,B8=> | C8=9.1. TRÁFICO POR SENTIDO (SUBIDA Y BAJADA) | I8= | J8= | K8=
mobile_traffic,ÍNDICE,9,B9=> | C9=9.2. TRÁFICO POR BANDA (NACIONAL E INTERNACIONAL) | I9= | J9= | K9=
mobile_traffic,ÍNDICE,10,B10=> | C10=9.3. TRÁFICO POR CLIENTE Y PLAN | I10= | J10= | K10=
mobile_traffic,ÍNDICE,11,B11=> | C11=9.5. TRÁFICO POR EMPRESA | J11= | K11=
mobile_traffic,ÍNDICE,12,B12= | C12= | J12= | K12=
mobile_traffic,ÍNDICE,13,J13= | K13=
mobile_traffic,ÍNDICE,14,I14= | J14= | K14=
mobile_traffic,ÍNDICE,15,I15= | J15= | K15=
mobile_traffic,ÍNDICE,16,E16= | I16= | J16= | K16=
mobile_traffic,9.1.TRAF_SENT,1,A1= | B1= | C1= | D1= | E1= | F1=
mobile_traffic,9.1.TRAF_SENT,2,A2= | B2=SERVICIO DE INTERNET MÓVIL:  | C2= | D2= | E2= | F2=
mobile_traffic,9.1.TRAF_SENT,3,A3= | B3=TRÁFICO DE DATOS MÓVILES (TB) POR SENTIDO DEL TRÁFICO (SUBIDA Y BAJADA). | C3= | D3= | E3= | F3=
mobile_traffic,9.1.TRAF_SENT,4,A4= | B4= | C4= | D4= | E4= | F4=
mobile_traffic,9.1.TRAF_SENT,5,A5= | B5= | C5= | D5= | E5= | F5=
mobile_traffic,9.1.TRAF_SENT,9,B9=Año | C9=Mes | D9=TRÁFICO EN TERA BYTES (TB) | E9= | F9=
mobile_traffic,9.1.TRAF_SENT,10,B10= | C10= | D10=Bajada (Downlink) | E10=Subida (Uplink) | F10=Total | G10=% Variación 12 meses
mobile_traffic,9.1.TRAF_SENT,11,B11=2017 | C11=Jun | D11=49031.050242580051 | E11=4110.08291705999 | F11=53141.133159640041 | G11=
mobile_traffic,9.1.TRAF_SENT,12,B12= | C12=Jul | D12=54144.662105049996 | E12=4576.3360823400035 | F12=58720.998187389996 | G12=
mobile_traffic,9.1.TRAF_SENT,13,B13= | C13=Ago | D13=59053.884418420064 | E13=4926.5904682799946 | F13=63980.47488670006 | G13=
mobile_traffic,9.1.TRAF_SENT,14,B14= | C14=Sep | D14=60615.603425050023 | E14=5073.8562145199949 | F14=65689.459639570021 | G14=
mobile_traffic,9.1.TRAF_SENT,15,B15= | C15=Oct | D15=62912.282246690076 | E15=5241.9493875300013 | F15=68154.231634220079 | G15=
mobile_traffic,9.1.TRAF_SENT,16,B16= | C16=Nov | D16=65116.652349389893 | E16=5430.7736658199992 | F16=70547.426015209887 | G16=
mobile_traffic,9.1.TRAF_SENT,17,B17= | C17=Dic | D17=73085.593257439861 | E17=5979.6149361699954 | F17=79065.208193609855 | G17=
mobile_traffic,9.1.TRAF_SENT,18,B18=2018 | C18=Ene | D18=82305.17591393007 | E18=6615.8464045499995 | F18=88921.022318480071 | G18=
mobile_traffic,9.1.TRAF_SENT,19,B19= | C19=Feb | D19=80168.923336229986 | E19=6368.9042822099909 | F19=86537.827618439973 | G19=
mobile_traffic,9.1.TRAF_SENT,20,B20= | C20=Mar | D20=90017.001152120065 | E20=6987.1564854599883 | F20=97004.157637580051 | G20=
mobile_traffic,9.1.TRAF_SENT,21,B21= | C21=Abr | D21=88889.971062700046 | E21=6928.3094610200023 | F21=95818.280523720052 | G21=
mobile_traffic,9.1.TRAF_SENT,22,B22= | C22=May | D22=97402.040141559948 | E22=7732.5278780800036 | F22=105134.56801963995 | G22=
mobile_traffic,9.1.TRAF_SENT,23,B23= | C23=Jun | D23=98551.02110283995 | E23=7120.6221267099954 | F23=105671.64322954994 | G23=0.98850940780852792
mobile_traffic,9.1.TRAF_SENT,24,B24= | C24=Jul | D24=107733.1778129898 | E24=7900.3628403999983 | F24=115633.54065338981 | G24=0.96920257187013314
mobile_traffic,9.1.TRAF_SENT,25,B25= | C25=Ago | D25=109511.38217124999 | E25=8593.7443710600091 | F25=118105.12654231 | G25=0.84595576621550062
mobile_traffic,9.2.TRAF_BAND,1,D1=
mobile_traffic,9.2.TRAF_BAND,2,B2=SERVICIO DE INTERNET MÓVIL:  | D2=
mobile_traffic,9.2.TRAF_BAND,3,B3=TRÁFICO DE DATOS MÓVILES (TB) POR TIPO DE BANDA (NACIONAL E INTERNACIONAL). | D3=
mobile_traffic,9.2.TRAF_BAND,4,D4=
mobile_traffic,9.2.TRAF_BAND,5,D5=
mobile_traffic,9.2.TRAF_BAND,6,D6=
mobile_traffic,9.2.TRAF_BAND,7,D7=
mobile_traffic,9.2.TRAF_BAND,8,D8=
mobile_traffic,9.2.TRAF_BAND,9,B9=Año | C9=Mes | D9=TRÁFICO EN TERA BYTES (TB) | E9= | F9=
mobile_traffic,9.2.TRAF_BAND,10,B10= | C10= | D10=Banda Internacional | E10=Banda Nacional | F10=Total
mobile_traffic,9.2.TRAF_BAND,11,B11=2017 | C11=Jun | D11=38704.112276410036 | E11=14437.020883230018 | F11=53141.133159640056 | G11=
mobile_traffic,9.2.TRAF_BAND,12,B12= | C12=Jul | D12=42834.326452890033 | E12=15886.671734500003 | F12=58720.99818739004 | G12=
mobile_traffic,9.2.TRAF_BAND,13,B13= | C13=Ago | D13=47156.567298849994 | E13=16823.907587849997 | F13=63980.474886699987 | G13=
mobile_traffic,9.2.TRAF_BAND,14,B14= | C14=Sep | D14=47812.93997954997 | E14=17876.519660019989 | F14=65689.459639569963 | G14=
mobile_traffic,9.2.TRAF_BAND,15,B15= | C15=Oct | D15=49966.854929460038 | E15=18187.37670476003 | F15=68154.231634220065 | G15=
mobile_traffic,9.2.TRAF_BAND,16,B16= | C16=Nov | D16=51478.662289820029 | E16=19068.763725390007 | F16=70547.426015210032 | G16=
mobile_traffic,9.2.TRAF_BAND,17,B17= | C17=Dic | D17=56355.324856389954 | E17=22709.883337220021 | F17=79065.208193609971 | G17=
mobile_traffic,9.2.TRAF_BAND,18,B18=2018 | C18=Ene | D18=63005.66199369001 | E18=25915.360324789985 | F18=88921.022318479998 | G18=
mobile_traffic,9.2.TRAF_BAND,19,B19= | C19=Feb | D19=61020.96779326001 | E19=25516.859825179999 | F19=86537.827618440002 | G19=
mobile_traffic,9.2.TRAF_BAND,20,B20= | C20=Mar | D20=69481.159832250036 | E20=27522.997805330007 | F20=97004.157637580036 | G20=
mobile_traffic,9.2.TRAF_BAND,21,B21= | C21=Abr | D21=67534.698450469921 | E21=28283.582073249996 | F21=95818.280523719921 | G21=
mobile_traffic,9.2.TRAF_BAND,22,B22= | C22=May | D22=73838.961886950026 | E22=31295.606132689987 | F22=105134.56801964002 | G22=
mobile_traffic,9.2.TRAF_BAND,23,B23= | C23=Jun | D23=73491.793360369964 | E23=32179.849869180009 | F23=105671.64322954997 | G23=
mobile_traffic,9.2.TRAF_BAND,24,B24= | C24=Jul | D24=78894.072142689867 | E24=36739.468510699997 | F24=115633.54065338986 | G24=
mobile_traffic,9.2.TRAF_BAND,25,B25= | C25=Ago | D25=81793.362206200065 | E25=36311.764336109976 | F25=118105.12654231004 | G25=
mobile_traffic,9.3.TRAF_CLI.PLAN,1,A1= | B1= | C1= | D1= | E1= | F1= | G1=
mobile_traffic,9.3.TRAF_CLI.PLAN,2,A2= | B2=SERVICIO DE INTERNET MÓVIL:  | C2= | D2= | E2= | F2= | G2=
mobile_traffic,9.3.TRAF_CLI.PLAN,3,A3= | B3=TRÁFICO DE DATOS MÓVILES (TB) POR TIPO DE CLIENTE Y TIPO DE PLAN | C3= | D3= | E3= | F3= | G3=
mobile_traffic,9.3.TRAF_CLI.PLAN,4,A4= | B4= | C4= | D4= | E4= | F4= | G4=
mobile_traffic,9.3.TRAF_CLI.PLAN,5,A5= | B5= | C5= | D5= | E5= | F5= | G5=
mobile_traffic,9.3.TRAF_CLI.PLAN,9,B9=Año | C9=Mes | D9=TRÁFICO EN TERA BYTES (TB) | E9= | F9= | G9=
mobile_traffic,9.3.TRAF_CLI.PLAN,10,B10= | C10= | D10=Residencial | E10=Comercial | F10=Sin clasificar | G10=Total
mobile_traffic,9.3.TRAF_CLI.PLAN,11,B11= | C11= | D11=Postpago | E11=Postpago | F11=Prepago | G11=
mobile_traffic,9.3.TRAF_CLI.PLAN,12,B12=2017 | C12=Jun | D12=41460.707899290013 | E12=4606.7921423399976 | F12=7073.633118010006 | G12=53141.133159640012 | H12=
mobile_traffic,9.3.TRAF_CLI.PLAN,13,B13= | C13=Jul | D13=46538.127038899976 | E13=5146.0794833399968 | F13=7036.7916651499936 | G13=58720.998187389967 | H13=
mobile_traffic,9.3.TRAF_CLI.PLAN,14,B14= | C14=Ago | D14=50555.684470789995 | E14=5339.7438781200008 | F14=8085.0465377900018 | G14=63980.474886700002 | H14=
mobile_traffic,9.3.TRAF_CLI.PLAN,15,B15= | C15=Sep | D15=51061.196963429989 | E15=5517.523726489997 | F15=9110.7389496499927 | G15=65689.459639569977 | H15=
mobile_traffic,9.3.TRAF_CLI.PLAN,16,B16= | C16=Oct | D16=54057.217606690014 | E16=5591.9015421499989 | F16=8505.1124853800029 | G16=68154.231634220021 | H16=
mobile_traffic,9.3.TRAF_CLI.PLAN,17,B17= | C17=Nov | D17=55975.456340790042 | E17=5804.5273867899969 | F17=8767.4422876299996 | G17=70547.426015210032 | H17=
mobile_traffic,9.3.TRAF_CLI.PLAN,18,B18= | C18=Dic | D18=62584.523502630007 | E18=6603.8353178099987 | F18=9876.8493731700037 | G18=79065.20819361 | H18=
mobile_traffic,9.3.TRAF_CLI.PLAN,19,B19=2018 | C19=Ene | D19=70170.380728960052 | E19=7169.8771107700031 | F19=11580.764478749996 | G19=88921.022318480042 | H19=
mobile_traffic,9.3.TRAF_CLI.PLAN,20,B20= | C20=Feb | D20=68398.61109092999 | E20=7097.4128419899907 | F20=11041.803685520004 | G20=86537.827618439987 | H20=
mobile_traffic,9.3.TRAF_CLI.PLAN,21,B21= | C21=Mar | D21=77955.301591159994 | E21=7610.7790902899951 | F21=11438.076956129999 | G21=97004.157637579992 | H21=
mobile_traffic,9.3.TRAF_CLI.PLAN,22,B22= | C22=Abr | D22=76753.885727850036 | E22=7886.6554197200057 | F22=11177.739376150013 | G22=95818.280523720052 | H22=
mobile_traffic,9.3.TRAF_CLI.PLAN,23,B23= | C23=May | D23=84485.29113099011 | E23=8778.5071610199957 | F23=11870.769727630015 | G23=105134.56801964012 | H23=
mobile_traffic,9.3.TRAF_CLI.PLAN,24,B24= | C24=Jun | D24=83638.931598499854 | E24=9151.0661107000033 | F24=12881.645520350006 | G24=105671.64322954987 | H24=
mobile_traffic,9.3.TRAF_CLI.PLAN,25,B25= | C25=Jul | D25=89546.732538779906 | E25=9626.113203689998 | F25=16460.694910919996 | G25=115633.54065338989 | H25=
mobile_traffic,9.5.TRAF_EMP,1,A1= | B1= | C1= | D1= | E1= | F1= | G1= | H1= | I1= | J1= | K1= | L1=
mobile_traffic,9.5.TRAF_EMP,2,A2= | B2=SERVICIO DE INTERNET MÓVIL:  | C2= | D2= | E2= | F2= | G2= | H2= | I2= | J2= | K2= | L2=
mobile_traffic,9.5.TRAF_EMP,3,A3= | B3=TRÁFICO DE DATOS MÓVILES (TB) POR EMPRESA | C3= | D3= | E3= | F3= | G3= | H3= | I3= | J3= | K3= | L3=
mobile_traffic,9.5.TRAF_EMP,4,A4= | B4= | C4= | D4= | E4= | F4= | G4= | H4= | I4= | J4= | K4= | L4=
mobile_traffic,9.5.TRAF_EMP,5,A5= | B5= | C5= | D5= | E5= | F5= | G5= | H5= | I5= | J5= | K5= | L5=
mobile_traffic,9.5.TRAF_EMP,9,B9=Año | C9=Mes | D9=TRÁFICO EN TERA BYTES (TB) | E9= | F9= | G9= | H9= | I9= | J9= | K9= | L9=
mobile_traffic,9.5.TRAF_EMP,10,B10= | C10= | D10=Movistar | E10=Grupo Claro-VTR | F10=ENTEL | G10=Netline | H10= | I10=Mundo Pacífico | J10=WOM | K10=Suma Móvil | L10=Total
mobile_traffic,9.5.TRAF_EMP,11,B11=2017 | C11=Jun | D11=16991.328058510007 | E11=10355.594740370003 | F11=12169.698376600003 | G11=1.2555429999999999 | H11= | I11= | J11=13623.256441159992 | K11= | L11=53141.133159640012 | M11=
mobile_traffic,9.5.TRAF_EMP,12,B12= | C12=Jul | D12=19117.631310730008 | E12=10590.509282360001 | F12=13631.780341659985 | G12=1.3895189999999999 | H12= | I12= | J12=15379.687733639992 | K12= | L12=58720.998187389981 | M12=
mobile_traffic,9.5.TRAF_EMP,13,B13= | C13=Ago | D13=19178.951427419997 | E13=13540.732112159998 | F13=15642.535550489998 | G13=1.4345619999999999 | H13= | I13= | J13=15616.82123462999 | K13= | L13=63980.474886699987 | M13=
mobile_traffic,9.5.TRAF_EMP,14,B14= | C14=Sep | D14=18982.782989259995 | E14=12326.491937720006 | F14=17424.137738090016 | G14=1.566144 | H14= | I14= | J14=16954.480830499997 | K14= | L14=65689.459639570006 | M14=
mobile_traffic,9.5.TRAF_EMP,15,B15= | C15=Oct | D15=20148.384178429998 | E15=13949.986728850001 | F15=15895.415419560013 | G15=1.520405 | H15= | I15= | J15=18158.924902379997 | K15= | L15=68154.231634220007 | M15=
mobile_traffic,9.5.TRAF_EMP,16,B16= | C16=Nov | D16=19296.604885149991 | E16=14608.938379150002 | F16=17526.762799950022 | G16=1.4915989999999999 | H16= | I16= | J16=19113.628351959993 | K16= | L16=70547.426015210018 | M16=
mobile_traffic,9.5.TRAF_EMP,17,B17= | C17=Dic | D17=21995.404965809994 | E17=15572.432647569995 | F17=19967.297516079958 | G17=1.3676440000000001 | H17= | I17= | J17=21528.70542015001 | K17= | L17=79065.208193609957 | M17=
mobile_traffic,9.5.TRAF_EMP,18,B18=2018 | C18=Ene | D18=23836.978863439985 | E18=19268.283475610002 | F18=22256.298968580002 | G18=1.406336 | H18= | I18= | J18=23558.054674849998 | K18= | L18=88921.022318479983 | M18=
mobile_traffic,9.5.TRAF_EMP,19,B19= | C19=Feb | D19=23502.998690299988 | E19=18841.461263819998 | F19=21578.855146449994 | G19=1.343699 | H19= | I19= | J19=22613.168818869963 | K19= | L19=86537.827618439944 | M19=
mobile_traffic,9.5.TRAF_EMP,20,B20= | C20=Mar | D20=26134.372147539987 | E20=20908.979472490009 | F20=23631.27475939997 | G20=1.3011459999999999 | H20= | I20= | J20=26328.230112149984 | K20= | L20=97004.157637579949 | M20=
mobile_traffic,9.5.TRAF_EMP,21,B21= | C21=Abr | D21=26610.300647199994 | E21=19919.099331799993 | F21=22647.308165300004 | G21=1.1987410000000001 | H21= | I21= | J21=26640.373638420017 | K21= | L21=95818.280523720008 | M21=
mobile_traffic,9.5.TRAF_EMP,22,B22= | C22=May | D22=29478.824934380009 | E22=21097.415276040003 | F22=25129.45546709995 | G22=1.016178 | H22= | I22= | J22=29427.856164119999 | K22= | L22=105134.56801963996 | M22=
mobile_traffic,9.5.TRAF_EMP,23,B23= | C23=Jun | D23=30058.409903900003 | E23=18274.709756440003 | F23=28053.05113899997 | G23=0.983429 | H23= | I23= | J23=29284.489001210008 | K23= | L23=105671.64322954998 | M23=
