comuna,comuna_nombre,region,region_nombre,operator,network_role,service_key,line_length_km,source_segments_intersecting,interpretation
5803,Olmué,5,Valparaíso,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,77.4962,196,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
5804,Villa Alemana,5,Valparaíso,Claro,RedAcceso,claro_redacceso,117.2511,390,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
5804,Villa Alemana,5,Valparaíso,Claro,RedAcceso_HFC,claro_redacceso_hfc,144.3415,257,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
5804,Villa Alemana,5,Valparaíso,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,63.2643,198,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
5804,Villa Alemana,5,Valparaíso,Entel,RedAcceso_primarias,entel_redacceso_primarias,9.5467,28,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
5804,Villa Alemana,5,Valparaíso,Infraco,RedAcceso,infraco_redacceso,497.1173,5146,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
5804,Villa Alemana,5,Valparaíso,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,18.0164,33,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6101,Rancagua,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,436.458,2399,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6101,Rancagua,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,306.1284,569,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6101,Rancagua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,204.4552,773,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6101,Rancagua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,78.3875,164,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6101,Rancagua,6,Libertador General Bernardo O'Higgins,Infraco,RedAcceso,infraco_redacceso,65.8774,535,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6101,Rancagua,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,50.7301,130,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6102,Codegua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,0.3094,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6102,Codegua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.5561,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6103,Coinco,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,26.9316,26,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6105,Doñihue,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,24.8753,8,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6105,Doñihue,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,3.8984,22,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6106,Graneros,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,89.4665,870,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6106,Graneros,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,6.1988,22,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6106,Graneros,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,2.3923,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6106,Graneros,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,51.1013,337,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6107,Las Cabras,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,7.6164,32,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6107,Las Cabras,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.4234,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6108,Machalí,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,44.2959,109,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6108,Machalí,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,86.2626,168,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6108,Machalí,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,24.7105,50,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6108,Machalí,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,26.4245,30,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6108,Machalí,6,Libertador General Bernardo O'Higgins,Infraco,RedAcceso,infraco_redacceso,0.4441,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6108,Machalí,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,18.0128,58,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6109,Malloa,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,6.9228,6,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6109,Malloa,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,17.345,10,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6110,Mostazal,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,8.7384,35,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6110,Mostazal,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,20.4451,157,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6111,Olivar,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,3.1947,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6111,Olivar,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,13.5345,37,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6111,Olivar,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.0759,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6112,Peumo,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,0.5509,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6112,Peumo,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.4289,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6113,Pichidegua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,0.0268,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6113,Pichidegua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.1599,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6114,Quinta de Tilcoco,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,9.8218,4,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6114,Quinta de Tilcoco,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,11.9967,7,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6115,Rengo,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,161.4527,1220,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6115,Rengo,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,61.7004,121,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6115,Rengo,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,22.8256,106,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6115,Rengo,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.9041,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6115,Rengo,6,Libertador General Bernardo O'Higgins,Infraco,RedAcceso,infraco_redacceso,165.1106,1957,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6116,Requínoa,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,0.0139,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6116,Requínoa,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,12.1906,3,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6116,Requínoa,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,9.1202,32,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6116,Requínoa,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.9097,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6116,Requínoa,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,57.789,196,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6117,San Vicente,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,7.969,18,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6117,San Vicente,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,7.0986,3,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6117,San Vicente,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,23.6211,142,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6117,San Vicente,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,1.7661,4,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6117,San Vicente,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,54.4651,316,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6201,Pichilemu,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,8.2985,9,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6201,Pichilemu,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,27.9807,124,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6201,Pichilemu,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.2624,3,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6201,Pichilemu,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,77.2914,414,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6203,Litueche,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,8.9003,33,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6203,Litueche,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.9275,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6205,Navidad,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,5.0664,19,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6301,San Fernando,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,75.419,244,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6301,San Fernando,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,87.7207,175,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6301,San Fernando,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,58.3853,282,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6301,San Fernando,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,2.2015,11,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6301,San Fernando,6,Libertador General Bernardo O'Higgins,Infraco,RedAcceso,infraco_redacceso,257.8196,2446,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6302,Chépica,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,5.8535,25,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6302,Chépica,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.1439,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6303,Chimbarongo,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso_HFC,claro_redacceso_hfc,26.0052,8,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6303,Chimbarongo,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,6.9462,32,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6303,Chimbarongo,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,16.833,120,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6304,Lolol,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,0.6682,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6305,Nancagua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,1.9461,10,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6305,Nancagua,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.14,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6306,Palmilla,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,0.4068,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6306,Palmilla,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.2417,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6307,Peralillo,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,1.7105,8,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6308,Placilla,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,4.9609,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6309,Pumanque,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,0.7064,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6310,Santa Cruz,6,Libertador General Bernardo O'Higgins,Claro,RedAcceso,claro_redacceso,91.0807,888,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6310,Santa Cruz,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,25.1704,141,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6310,Santa Cruz,6,Libertador General Bernardo O'Higgins,Entel,RedAcceso_primarias,entel_redacceso_primarias,1.6386,7,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6310,Santa Cruz,6,Libertador General Bernardo O'Higgins,Infraco,RedAcceso,infraco_redacceso,106.1301,1100,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
6310,Santa Cruz,6,Libertador General Bernardo O'Higgins,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,54.4737,365,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7101,Talca,7,Maule,Claro,RedAcceso,claro_redacceso,286.8261,791,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7101,Talca,7,Maule,Claro,RedAcceso_HFC,claro_redacceso_hfc,191.7758,409,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7101,Talca,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,215.397,810,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7101,Talca,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,51.0463,100,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7101,Talca,7,Maule,Infraco,RedAcceso,infraco_redacceso,761.2342,7557,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7101,Talca,7,Maule,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,44.9822,145,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7102,Constitución,7,Maule,Claro,RedAcceso,claro_redacceso,86.2286,937,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7102,Constitución,7,Maule,Claro,RedAcceso_HFC,claro_redacceso_hfc,22.5344,66,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7102,Constitución,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,29.5769,117,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7102,Constitución,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,3.5909,10,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7102,Constitución,7,Maule,Infraco,RedAcceso,infraco_redacceso,86.2362,1026,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7103,Curepto,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,4.3007,19,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7103,Curepto,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.1269,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7104,Empedrado,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,1.6908,10,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7104,Empedrado,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.2669,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7105,Maule,7,Maule,Claro,RedAcceso,claro_redacceso,10.189,39,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7105,Maule,7,Maule,Claro,RedAcceso_HFC,claro_redacceso_hfc,33.5544,85,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7105,Maule,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,23.6655,45,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7105,Maule,7,Maule,Infraco,RedAcceso,infraco_redacceso,0.1743,8,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7107,Pencahue,7,Maule,Claro,RedAcceso,claro_redacceso,0.2974,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7107,Pencahue,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.2514,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7108,Río Claro,7,Maule,Claro,RedAcceso,claro_redacceso,0.47,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7108,Río Claro,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,2.1346,6,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7109,San Clemente,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,12.8089,38,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7109,San Clemente,7,Maule,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,53.364,339,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7201,Cauquenes,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,34.7911,118,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7201,Cauquenes,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.3713,2,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7201,Cauquenes,7,Maule,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,83.5242,620,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7202,Chanco,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,5.7741,29,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7202,Chanco,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,1.4887,3,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7203,Pelluhue,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,10.2076,21,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7203,Pelluhue,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.3264,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7301,Curicó,7,Maule,Claro,RedAcceso,claro_redacceso,147.0127,445,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7301,Curicó,7,Maule,Claro,RedAcceso_HFC,claro_redacceso_hfc,148.2091,309,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7301,Curicó,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,166.6814,636,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7301,Curicó,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,15.8255,30,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7301,Curicó,7,Maule,Infraco,RedAcceso,infraco_redacceso,445.8914,4974,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7302,Hualañé,7,Maule,Claro,RedAcceso,claro_redacceso,1.5611,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7302,Hualañé,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,5.1551,27,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7303,Licantén,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,13.4292,35,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7303,Licantén,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.0367,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7304,Molina,7,Maule,Claro,RedAcceso,claro_redacceso,6.6862,5,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7304,Molina,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,22.9009,88,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7304,Molina,7,Maule,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,51.4891,402,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7306,Romeral,7,Maule,Claro,RedAcceso,claro_redacceso,1.8402,6,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7306,Romeral,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,7.5523,27,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7306,Romeral,7,Maule,Infraco,RedAcceso,infraco_redacceso,4.3513,13,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7307,Sagrada Familia,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,2.8614,13,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7308,Teno,7,Maule,Claro,RedAcceso,claro_redacceso,0.4014,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7308,Teno,7,Maule,Claro,RedAcceso_HFC,claro_redacceso_hfc,13.2511,5,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7308,Teno,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,9.1318,38,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7308,Teno,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.057,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7401,Linares,7,Maule,Claro,RedAcceso,claro_redacceso,79.7961,246,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7401,Linares,7,Maule,Claro,RedAcceso_HFC,claro_redacceso_hfc,97.9617,255,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7401,Linares,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,80.8654,289,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7401,Linares,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,9.8837,23,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7401,Linares,7,Maule,Infraco,RedAcceso,infraco_redacceso,265.8149,2387,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7402,Colbún,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,28.8057,33,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7402,Colbún,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.3942,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7403,Longaví,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,3.3298,14,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7403,Longaví,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,0.4525,1,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7404,Parral,7,Maule,Claro,RedAcceso,claro_redacceso,0.8856,4,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7404,Parral,7,Maule,Entel,RedAcceso_distribucion,entel_redacceso_distribucion,29.6051,120,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7404,Parral,7,Maule,Entel,RedAcceso_primarias,entel_redacceso_primarias,3.7399,10,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
7404,Parral,7,Maule,VTR,RedAcceso_FTTH,vtr_redacceso_ftth,67.2239,461,public regulatory RedAcceso linework clipped within commune; not retail service availability or geographic/population coverage
